transaction_id,date,amount,type,description
TXN01942,2024-12-31,28712.52,inflow,Service fee collected
TXN01943,2024-05-01,16501.5,inflow,Client payment received
TXN01944,2024-02-14,59461.61,outflow,Software subscription
TXN01945,2025-03-14,24431.07,outflow,Software subscription
TXN01946,2025-11-26,10753.68,inflow,Project milestone payment
TXN01947,2025-12-04,16038.11,inflow,Service fee collected
TXN01948,2024-12-22,48682.92,outflow,Marketing expense
TXN01949,2025-05-26,12237.95,outflow,Marketing expense
TXN01950,2025-12-29,6974.22,outflow,Salary payment
TXN01951,2024-06-01,34543.25,outflow,Software subscription
TXN01952,2024-11-23,68295.39,inflow,Subscription revenue
TXN01953,2025-05-04,12005.36,outflow,Rent payment
TXN01954,2025-08-14,25585.18,inflow,Project milestone payment
TXN01955,2024-10-12,33920.42,inflow,Service fee collected
TXN01956,2024-05-10,29913.61,inflow,Subscription revenue
TXN01957,2024-12-27,184879.55,inflow,Subscription revenue
TXN01958,2025-05-07,39790.9,outflow,Vendor payment
TXN01959,2025-09-08,35121.93,outflow,Utility bill
TXN01960,2024-05-21,20478.13,outflow,Office supplies
TXN01961,2025-01-27,16949.92,inflow,Subscription revenue
TXN01962,2025-07-05,69739.16,outflow,Travel expense
TXN01963,2025-07-03,21761.43,outflow,Vendor payment
TXN01964,2024-03-26,10251.25,outflow,Vendor payment
TXN01965,2025-06-23,246047.63,outflow,Office supplies
TXN01966,2025-12-20,59342.73,inflow,Service fee collected
TXN01967,2024-01-03,11642.42,inflow,Client payment received
TXN01968,2025-01-06,44565.3,outflow,Software subscription
TXN01969,2024-04-22,95313.06,inflow,Service fee collected
TXN01970,2025-01-04,15977.8,outflow,Software subscription
TXN01971,2024-10-28,14008.45,outflow,Travel expense
TXN01972,2025-03-07,28001.88,inflow,Invoice settlement
TXN01973,2024-02-27,38015.17,outflow,Rent payment
TXN01974,2025-12-13,54142.21,outflow,Vendor payment
TXN01975,2024-01-27,13530.37,outflow,Vendor payment
TXN01976,2025-01-15,148931.3,inflow,Client payment received
TXN01977,2025-11-09,8467.59,outflow,Insurance premium
TXN01978,2025-08-31,13634.21,outflow,Salary payment
TXN01979,2024-05-30,32201.6,inflow,Client payment received
TXN01980,2024-09-07,26641.88,inflow,Consulting fee
TXN01981,2025-03-02,21700.53,inflow,Invoice settlement
TXN01982,2025-04-26,60783.19,outflow,Travel expense
TXN01983,2025-12-16,25595.41,outflow,Insurance premium
TXN01984,2025-02-25,29755.59,outflow,Insurance premium
TXN01985,2025-10-22,37244.19,outflow,Marketing expense
TXN01986,2024-04-23,52300.37,inflow,Project milestone payment
TXN01987,2024-02-02,19262.77,outflow,Software subscription
TXN01988,2025-05-30,5985.89,inflow,Subscription revenue
TXN01989,2025-03-09,45332.57,outflow,Insurance premium
TXN01990,2025-07-21,20614.26,outflow,Marketing expense
TXN01991,2025-08-08,15154.47,outflow,Office supplies
TXN01992,2025-03-09,15179.28,outflow,Marketing expense
TXN01993,2024-04-04,28107.37,outflow,Software subscription
TXN01994,2024-08-04,22016.34,inflow,Client payment received
TXN01995,2024-08-12,29192.78,inflow,Project milestone payment
TXN01996,2025-07-26,38369.57,outflow,Rent payment
TXN01997,2025-12-10,33704.35,outflow,Utility bill
TXN01998,2025-10-30,14191.66,outflow,Vendor payment
TXN01999,2024-06-17,62950.32,inflow,Service fee collected
TXN02000,2025-10-24,34928.07,inflow,Service fee collected
TXN02001,2024-04-21,84321.42,inflow,Service fee collected
TXN02002,2025-09-09,16205.7,outflow,Utility bill
TXN02003,2024-01-29,42173.72,inflow,Invoice settlement
TXN02004,2025-07-08,66066.85,inflow,Invoice settlement
TXN02005,2025-09-03,15266.22,inflow,Service fee collected
TXN02006,2024-07-11,39035.2,outflow,Salary payment
TXN02007,2024-09-03,198776.13,inflow,Consulting fee
TXN02008,2025-08-01,58341.56,inflow,Subscription revenue
TXN02009,2024-02-16,44498.57,inflow,Client payment received
TXN02010,2024-11-12,115334.63,inflow,Service fee collected
TXN02011,2024-10-16,55664.49,outflow,Travel expense
TXN02012,2024-07-18,41786.35,inflow,Subscription revenue
TXN02013,2024-12-30,13486.88,outflow,Rent payment
TXN02014,2024-12-05,24610.62,inflow,Project milestone payment
TXN02015,2025-05-30,25239.68,inflow,Invoice settlement
TXN02016,2024-01-25,7960.57,outflow,Vendor payment
TXN02017,2025-05-03,66833.48,outflow,Salary payment
TXN02018,2024-10-24,18550.97,inflow,Project milestone payment
TXN02019,2025-04-19,34539.68,inflow,Project milestone payment
TXN02020,2024-04-05,10756.33,outflow,Office supplies
TXN02021,2024-08-08,35263.15,outflow,Software subscription
TXN02022,2024-06-13,48629.12,outflow,Travel expense
TXN02023,2025-06-12,7728.06,outflow,Travel expense
TXN02024,2024-12-15,91459.97,inflow,Invoice settlement
TXN02025,2024-12-13,14305.9,inflow,Consulting fee
TXN02026,2025-03-17,24397.57,inflow,Project milestone payment
TXN02027,2025-11-30,668630.26,inflow,Invoice settlement
TXN02028,2025-09-17,27580.21,outflow,Software subscription
TXN02029,2025-08-03,45290.43,outflow,Insurance premium
TXN02030,2024-04-09,28325.69,outflow,Software subscription
TXN02031,2024-11-12,25262.18,outflow,Rent payment
TXN02032,2025-05-25,19644.03,inflow,Service fee collected
TXN02033,2024-06-22,72018.4,outflow,Software subscription
TXN02034,2024-03-10,247981.48,inflow,Service fee collected
TXN02035,2024-12-27,49827.21,inflow,Invoice settlement
TXN02036,2025-12-28,75501.13,outflow,Marketing expense
TXN02037,2025-04-29,44322.26,outflow,Insurance premium
TXN02038,2025-10-27,24620.2,outflow,Rent payment
TXN02039,2025-08-05,23070.93,outflow,Utility bill
TXN02040,2024-10-20,30516.04,inflow,Consulting fee
TXN02041,2025-11-27,364025.48,inflow,Service fee collected
TXN02042,2025-06-08,42080.36,outflow,Utility bill
TXN02043,2025-01-17,37475.71,inflow,Subscription revenue
TXN02044,2025-06-02,14946.65,outflow,Salary payment
TXN02045,2025-09-27,33316.26,outflow,Salary payment
TXN02046,2024-09-07,7779.7,outflow,Travel expense
TXN02047,2024-01-09,17040.22,inflow,Client payment received
TXN02048,2024-10-24,38630.61,inflow,Consulting fee
TXN02049,2025-02-12,15722.38,outflow,Office supplies
TXN02050,2025-02-01,18619.78,outflow,Rent payment
TXN02051,2024-12-23,49302.71,outflow,Travel expense
TXN02052,2025-04-21,252688.11,inflow,Invoice settlement
TXN02053,2024-04-20,39002.47,outflow,Vendor payment
TXN02054,2025-03-19,31127.12,inflow,Service fee collected
TXN02055,2024-03-07,99316.7,inflow,Consulting fee
TXN02056,2025-05-12,38124.47,inflow,Project milestone payment
TXN02057,2025-05-02,5623.42,inflow,Subscription revenue
TXN02058,2024-02-09,57403.0,outflow,Insurance premium
TXN02059,2024-05-29,8532.01,outflow,Utility bill
TXN02060,2025-08-04,41472.98,inflow,Consulting fee
TXN02061,2025-01-24,16357.3,inflow,Service fee collected
TXN02062,2025-03-16,8853.23,outflow,Office supplies
TXN02063,2024-02-25,23248.97,inflow,Client payment received
TXN02064,2025-12-01,3739.68,inflow,Service fee collected
TXN02065,2025-10-12,23583.97,inflow,Invoice settlement
TXN02066,2024-03-11,55190.13,inflow,Client payment received
TXN02067,2024-11-01,38391.01,outflow,Insurance premium
TXN02068,2025-03-05,4925.69,outflow,Marketing expense
TXN02069,2024-07-07,47861.35,outflow,Rent payment
TXN02070,2025-03-14,389368.56,inflow,Service fee collected
TXN02071,2024-06-17,204444.46,inflow,Subscription revenue
TXN02072,2025-05-08,14447.58,outflow,Software subscription
TXN02073,2025-12-14,24415.65,inflow,Project milestone payment
TXN02074,2025-08-07,14811.08,inflow,Client payment received
TXN02075,2025-07-28,94880.26,outflow,Office supplies
TXN02076,2024-03-20,14549.35,outflow,Software subscription
TXN02077,2024-11-27,16238.18,outflow,Utility bill
TXN02078,2024-01-15,83924.99,inflow,Subscription revenue
TXN02079,2024-05-31,54653.74,outflow,Utility bill
TXN02080,2024-04-26,48010.41,outflow,Vendor payment
TXN02081,2024-09-26,9473.78,outflow,Salary payment
TXN02082,2025-04-06,32690.38,outflow,Software subscription
TXN02083,2025-10-11,203696.63,inflow,Consulting fee
TXN02084,2024-04-09,36398.16,inflow,Project milestone payment
TXN02085,2024-07-11,48775.45,inflow,Consulting fee
TXN02086,2024-06-19,25914.29,outflow,Office supplies
TXN02087,2024-12-22,36047.75,inflow,Invoice settlement
TXN02088,2025-11-26,41151.37,outflow,Salary payment
TXN02089,2025-01-14,44862.98,outflow,Salary payment
TXN02090,2024-11-05,81190.54,outflow,Travel expense
TXN02091,2024-05-07,21074.15,outflow,Insurance premium
TXN02092,2025-02-27,38845.33,inflow,Service fee collected
TXN02093,2025-07-09,21926.88,inflow,Service fee collected
TXN02094,2024-04-26,77839.92,outflow,Insurance premium
TXN02095,2025-03-14,23574.36,inflow,Consulting fee
TXN02096,2025-09-01,32918.41,inflow,Subscription revenue
TXN02097,2025-01-25,39320.8,inflow,Project milestone payment
TXN02098,2025-12-06,33838.61,outflow,Marketing expense
TXN02099,2025-12-19,8639.09,outflow,Rent payment
TXN02100,2024-03-30,34091.23,outflow,Rent payment
TXN02101,2024-04-01,31433.73,outflow,Vendor payment
TXN02102,2024-04-16,24995.61,outflow,Travel expense
TXN02103,2024-04-12,29376.53,outflow,Travel expense
TXN02104,2025-08-18,21084.72,outflow,Marketing expense
TXN02105,2025-03-06,8622.44,inflow,Subscription revenue
TXN02106,2025-07-18,108480.88,inflow,Invoice settlement
TXN02107,2025-04-25,6893.12,outflow,Utility bill
TXN02108,2025-04-20,15206.51,inflow,Project milestone payment
TXN02109,2025-12-21,74761.79,outflow,Vendor payment
TXN02110,2024-01-08,7464.52,outflow,Office supplies
TXN02111,2025-06-03,31004.67,inflow,Project milestone payment
TXN02112,2024-09-27,222677.11,inflow,Subscription revenue
TXN02113,2025-11-20,50758.42,inflow,Subscription revenue
TXN02114,2024-02-03,9157.93,inflow,Invoice settlement
TXN02115,2025-01-18,40210.69,outflow,Travel expense
TXN02116,2025-09-06,56936.21,inflow,Invoice settlement
TXN02117,2025-08-08,24275.22,outflow,Office supplies
TXN02118,2025-07-23,4310.38,outflow,Office supplies
TXN02119,2025-09-23,62649.96,outflow,Salary payment
TXN02120,2025-08-14,213115.07,inflow,Project milestone payment
TXN02121,2025-02-03,21597.45,outflow,Software subscription
TXN02122,2025-02-16,12962.32,outflow,Travel expense
TXN02123,2024-06-11,61909.64,inflow,Client payment received
TXN02124,2025-12-28,44294.07,outflow,Travel expense
TXN02125,2024-05-01,36531.66,outflow,Vendor payment
TXN02126,2025-10-04,28864.06,outflow,Travel expense
TXN02127,2024-06-11,34066.07,outflow,Office supplies
TXN02128,2024-04-05,76822.79,inflow,Subscription revenue
TXN02129,2024-01-12,171362.19,outflow,Software subscription
TXN02130,2024-01-29,31349.84,outflow,Travel expense
TXN02131,2024-03-21,25394.19,outflow,Salary payment
TXN02132,2024-05-13,6534.97,outflow,Utility bill
TXN02133,2024-07-10,8677.18,inflow,Invoice settlement
TXN02134,2024-10-31,53513.53,inflow,Invoice settlement
TXN02135,2025-01-22,20665.44,outflow,Salary payment
TXN02136,2024-10-08,18140.51,inflow,Invoice settlement
TXN02137,2025-10-04,17538.55,inflow,Consulting fee
TXN02138,2024-04-15,66463.21,inflow,Consulting fee
TXN02139,2024-05-05,20372.97,inflow,Service fee collected
TXN02140,2024-09-25,11911.19,outflow,Rent payment
TXN02141,2024-03-20,9512.85,outflow,Utility bill
TXN02142,2024-07-31,16061.92,inflow,Subscription revenue
TXN02143,2024-01-23,24949.01,inflow,Subscription revenue
TXN02144,2025-10-02,46144.37,inflow,Project milestone payment
TXN02145,2025-03-05,45866.05,inflow,Service fee collected
TXN02146,2025-10-10,20464.68,outflow,Software subscription
TXN02147,2024-07-03,6098.86,inflow,Invoice settlement
TXN02148,2025-11-06,11691.67,outflow,Salary payment
TXN02149,2024-04-30,14611.38,outflow,Utility bill
TXN02150,2025-05-10,50303.35,outflow,Travel expense
TXN02151,2024-01-06,32821.36,inflow,Project milestone payment
TXN02152,2024-09-17,30978.03,outflow,Office supplies
TXN02153,2025-09-12,147381.7,inflow,Client payment received
TXN02154,2025-06-14,19280.59,outflow,Software subscription
TXN02155,2024-08-09,21846.03,outflow,Rent payment
TXN02156,2024-08-10,37747.66,inflow,Invoice settlement
TXN02157,2024-08-13,38685.26,inflow,Project milestone payment
TXN02158,2024-05-09,12810.44,inflow,Subscription revenue
TXN02159,2024-07-23,32861.16,outflow,Utility bill
TXN02160,2025-12-26,31016.05,outflow,Marketing expense
TXN02161,2025-04-23,11361.35,outflow,Insurance premium
TXN02162,2025-03-22,19162.98,outflow,Vendor payment
TXN02163,2024-07-16,5664.66,inflow,Invoice settlement
TXN02164,2025-12-04,8395.28,outflow,Marketing expense
TXN02165,2025-02-06,87963.9,inflow,Consulting fee
TXN02166,2024-11-15,38020.0,inflow,Invoice settlement
TXN02167,2025-05-14,137371.33,inflow,Subscription revenue
TXN02168,2025-03-09,23159.84,outflow,Marketing expense
TXN02169,2024-11-22,34141.56,outflow,Vendor payment
TXN02170,2025-03-15,35534.43,inflow,Service fee collected
TXN02171,2025-01-17,9819.54,outflow,Rent payment
TXN02172,2025-04-05,54775.73,inflow,Client payment received
TXN02173,2025-06-07,18583.46,inflow,Subscription revenue
TXN02174,2024-10-27,36925.83,outflow,Travel expense
TXN02175,2024-12-26,20491.71,inflow,Client payment received
TXN02176,2024-07-03,39967.25,outflow,Vendor payment
TXN02177,2024-07-09,56087.1,inflow,Client payment received
TXN02178,2024-08-08,58584.07,outflow,Utility bill
TXN02179,2024-05-28,39316.29,outflow,Rent payment
TXN02180,2024-01-10,34332.01,inflow,Client payment received
TXN02181,2024-12-02,219513.02,inflow,Consulting fee
TXN02182,2024-11-25,38911.26,outflow,Travel expense
TXN02183,2024-03-08,3599.92,inflow,Consulting fee
TXN02184,2024-08-05,13535.34,outflow,Rent payment
TXN02185,2025-07-28,31301.12,inflow,Consulting fee
TXN02186,2025-11-18,174555.8,inflow,Project milestone payment
TXN02187,2025-03-07,15565.13,outflow,Vendor payment
TXN02188,2024-11-21,16487.91,outflow,Office supplies
TXN02189,2024-07-20,4672.87,inflow,Subscription revenue
TXN02190,2025-05-25,132183.17,inflow,Service fee collected
TXN02191,2025-03-07,153211.47,inflow,Subscription revenue
TXN02192,2024-06-24,8850.73,outflow,Vendor payment
TXN02193,2024-08-30,7077.73,outflow,Marketing expense
TXN02194,2024-01-19,50623.86,outflow,Salary payment
TXN02195,2025-04-17,132566.87,inflow,Subscription revenue
TXN02196,2024-02-07,12361.1,outflow,Travel expense
TXN02197,2024-02-10,28785.33,inflow,Client payment received
TXN02198,2024-03-12,34390.51,outflow,Vendor payment
TXN02199,2024-11-04,16994.37,inflow,Service fee collected
TXN02200,2025-02-13,14677.21,inflow,Service fee collected
TXN02201,2025-05-20,16763.52,outflow,Vendor payment
TXN02202,2024-11-01,12905.91,outflow,Insurance premium
TXN02203,2025-05-20,226355.04,outflow,Rent payment
TXN02204,2025-01-17,59648.65,outflow,Rent payment
TXN02205,2024-01-30,26793.8,inflow,Client payment received
TXN02206,2024-05-22,41349.65,inflow,Service fee collected
TXN02207,2025-12-05,7941.71,outflow,Office supplies
TXN02208,2024-06-23,54273.73,inflow,Project milestone payment
TXN02209,2025-01-12,39858.01,outflow,Travel expense
TXN02210,2024-01-06,12912.84,outflow,Salary payment
TXN02211,2024-09-22,15377.59,outflow,Salary payment
TXN02212,2024-04-23,14606.96,inflow,Service fee collected
TXN02213,2024-03-17,145050.04,inflow,Project milestone payment
TXN02214,2025-09-19,64040.69,outflow,Vendor payment
TXN02215,2024-10-03,39164.91,outflow,Software subscription
TXN02216,2025-08-20,24523.11,outflow,Software subscription
TXN02217,2024-11-22,10549.76,outflow,Vendor payment
TXN02218,2025-10-14,23037.5,inflow,Client payment received
TXN02219,2025-06-18,17453.09,outflow,Insurance premium
TXN02220,2025-11-08,16748.85,outflow,Marketing expense
TXN02221,2024-11-25,44959.75,outflow,Insurance premium
TXN02222,2024-08-19,7053.92,inflow,Service fee collected
TXN02223,2025-12-29,13005.94,inflow,Consulting fee
TXN02224,2024-09-05,13305.37,outflow,Office supplies
TXN02225,2025-12-12,9791.6,inflow,Subscription revenue
TXN02226,2024-03-02,98777.35,inflow,Project milestone payment
TXN02227,2024-08-09,54802.53,outflow,Vendor payment
TXN02228,2024-07-11,5680.58,outflow,Utility bill
TXN02229,2024-08-01,27775.28,outflow,Travel expense
TXN02230,2025-06-10,15949.3,outflow,Marketing expense
TXN02231,2025-12-26,28394.11,outflow,Software subscription
TXN02232,2025-05-31,61974.09,inflow,Invoice settlement
TXN02233,2024-08-12,4236.57,outflow,Vendor payment
TXN02234,2025-04-08,51813.4,outflow,Travel expense
TXN02235,2024-07-26,33426.01,outflow,Office supplies
TXN02236,2024-03-11,107649.67,inflow,Invoice settlement
TXN02237,2025-12-03,7395.13,inflow,Consulting fee
TXN02238,2025-10-25,45645.78,inflow,Subscription revenue
TXN02239,2024-04-19,33844.64,outflow,Office supplies
TXN02240,2024-01-17,31208.15,outflow,Software subscription
TXN02241,2024-09-30,85300.62,inflow,Project milestone payment
TXN02242,2025-06-27,31716.22,outflow,Marketing expense
TXN02243,2024-05-01,4633.94,outflow,Rent payment
TXN02244,2024-12-28,149435.69,inflow,Invoice settlement
TXN02245,2025-02-10,14994.43,outflow,Travel expense
TXN02246,2024-12-07,57743.01,inflow,Service fee collected
TXN02247,2025-01-13,171763.75,inflow,Project milestone payment
TXN02248,2025-01-26,21865.88,outflow,Vendor payment
TXN02249,2024-07-17,25590.15,inflow,Subscription revenue
TXN02250,2024-06-29,8683.77,outflow,Travel expense
TXN02251,2025-09-14,7590.36,outflow,Vendor payment
TXN02252,2024-04-21,8379.29,outflow,Office supplies
TXN02253,2024-04-23,35017.04,inflow,Client payment received
TXN02254,2024-02-06,127036.06,outflow,Office supplies
TXN02255,2024-03-08,17216.92,outflow,Marketing expense
TXN02256,2024-08-19,21517.82,outflow,Vendor payment
TXN02257,2025-02-05,72582.43,inflow,Invoice settlement
TXN02258,2025-12-09,23398.33,inflow,Invoice settlement
TXN02259,2024-06-24,66078.9,outflow,Utility bill
TXN02260,2025-10-14,28958.88,inflow,Consulting fee
TXN02261,2024-10-21,76362.84,outflow,Rent payment
TXN02262,2024-07-08,35614.4,outflow,Insurance premium
TXN02263,2024-11-08,30676.21,outflow,Office supplies
TXN02264,2024-06-23,19759.86,inflow,Client payment received
TXN02265,2024-06-19,93407.87,inflow,Subscription revenue
TXN02266,2024-05-25,20148.03,outflow,Insurance premium
TXN02267,2025-03-14,21872.11,inflow,Invoice settlement
TXN02268,2024-09-27,78624.08,outflow,Software subscription
TXN02269,2025-11-26,5284.85,outflow,Salary payment
TXN02270,2025-08-31,164913.47,inflow,Subscription revenue
TXN02271,2025-08-20,276361.08,inflow,Invoice settlement
TXN02272,2025-04-28,14901.29,inflow,Client payment received
TXN02273,2025-08-03,13027.6,outflow,Marketing expense
TXN02274,2024-08-21,9023.5,outflow,Software subscription
TXN02275,2024-05-30,44250.85,outflow,Rent payment
TXN02276,2024-11-07,17157.37,outflow,Utility bill
TXN02277,2025-04-08,19956.62,outflow,Utility bill
TXN02278,2025-07-12,68605.63,inflow,Subscription revenue
TXN02279,2024-09-16,7280.87,inflow,Client payment received
TXN02280,2024-12-27,10156.1,inflow,Service fee collected
TXN02281,2025-06-14,28777.79,outflow,Insurance premium
TXN02282,2024-04-25,24709.97,inflow,Consulting fee
TXN02283,2025-10-17,17505.82,inflow,Subscription revenue
TXN02284,2024-08-13,22032.49,outflow,Software subscription
TXN02285,2024-12-31,25959.43,outflow,Office supplies
TXN02286,2025-08-14,10632.6,outflow,Vendor payment
TXN02287,2025-01-03,42566.82,inflow,Client payment received
TXN02288,2024-07-17,9940.97,outflow,Vendor payment
TXN02289,2025-10-16,96891.98,inflow,Service fee collected
TXN02290,2025-10-03,24459.43,outflow,Insurance premium
TXN02291,2025-06-23,228620.43,inflow,Project milestone payment
TXN02292,2024-12-23,10090.48,outflow,Vendor payment
TXN02293,2025-08-26,20111.0,inflow,Service fee collected
TXN02294,2024-11-12,120066.99,inflow,Consulting fee
TXN02295,2025-06-16,9501.45,outflow,Rent payment
TXN02296,2025-03-19,22615.03,outflow,Utility bill
TXN02297,2024-10-22,6533.7,inflow,Client payment received
TXN02298,2025-05-25,9352.91,outflow,Software subscription
TXN02299,2025-04-22,10433.71,outflow,Travel expense
TXN02300,2024-10-23,24976.46,outflow,Software subscription
TXN02301,2024-11-06,63277.62,outflow,Rent payment
TXN02302,2024-10-28,35968.43,inflow,Client payment received
TXN02303,2024-08-10,26271.01,inflow,Consulting fee
TXN02304,2024-05-06,16258.46,inflow,Service fee collected
TXN02305,2024-01-06,11577.88,inflow,Project milestone payment
TXN02306,2024-01-01,100542.9,inflow,Invoice settlement
TXN02307,2024-12-24,32964.73,outflow,Travel expense
TXN02308,2025-11-12,22100.52,outflow,Travel expense
TXN02309,2024-06-07,79397.54,outflow,Marketing expense
TXN02310,2024-05-26,2392.72,outflow,Office supplies
TXN02311,2025-03-18,49891.25,outflow,Rent payment
TXN02312,2024-10-24,9793.81,inflow,Subscription revenue
TXN02313,2024-12-29,53910.63,inflow,Project milestone payment
TXN02314,2025-10-14,123886.14,inflow,Subscription revenue
TXN02315,2024-04-10,5278.62,outflow,Marketing expense
TXN02316,2025-09-03,124994.58,inflow,Consulting fee
TXN02317,2025-03-22,19730.61,outflow,Utility bill
TXN02318,2025-08-15,16258.37,inflow,Invoice settlement
TXN02319,2024-09-13,45332.2,inflow,Consulting fee
TXN02320,2024-07-23,61240.35,inflow,Client payment received
TXN02321,2024-10-31,191079.47,outflow,Insurance premium
TXN02322,2025-07-12,29972.69,inflow,Subscription revenue
TXN02323,2024-04-08,84645.76,inflow,Subscription revenue
TXN02324,2025-12-11,53235.4,inflow,Project milestone payment
TXN02325,2025-12-30,67356.32,inflow,Service fee collected
TXN02326,2025-03-13,17997.79,outflow,Vendor payment
TXN02327,2025-04-17,17000.72,inflow,Consulting fee
TXN02328,2024-01-28,29954.03,outflow,Vendor payment
TXN02329,2024-03-31,9927.27,outflow,Marketing expense
TXN02330,2024-09-05,4435.57,outflow,Utility bill
TXN02331,2024-05-10,23998.8,outflow,Marketing expense
TXN02332,2024-02-24,11385.29,outflow,Vendor payment
TXN02333,2024-05-08,27168.11,inflow,Client payment received
TXN02334,2025-04-18,5801.05,outflow,Travel expense
TXN02335,2025-04-16,47226.81,outflow,Rent payment
TXN02336,2024-02-26,2456.63,inflow,Project milestone payment
TXN02337,2024-04-19,55656.45,inflow,Client payment received
TXN02338,2024-10-24,43631.99,outflow,Utility bill
TXN02339,2024-03-03,44335.71,inflow,Consulting fee
TXN02340,2025-11-21,65212.24,outflow,Salary payment
TXN02341,2025-12-19,14541.63,inflow,Invoice settlement
TXN02342,2025-07-29,105813.75,outflow,Insurance premium
TXN02343,2024-05-19,14794.96,inflow,Project milestone payment
TXN02344,2025-10-17,48588.19,outflow,Marketing expense
TXN02345,2025-10-05,291986.67,inflow,Client payment received
TXN02346,2025-05-11,18603.37,outflow,Office supplies
TXN02347,2024-04-27,17673.78,inflow,Invoice settlement
TXN02348,2025-09-10,41571.44,outflow,Travel expense
TXN02349,2024-04-09,20470.21,inflow,Client payment received
TXN02350,2025-04-30,15316.62,inflow,Consulting fee
TXN02351,2025-03-30,72552.38,inflow,Client payment received
TXN02352,2024-11-03,100268.6,inflow,Invoice settlement
TXN02353,2024-08-28,21497.15,outflow,Travel expense
TXN02354,2024-09-23,23216.96,outflow,Insurance premium
TXN02355,2025-11-04,32726.8,outflow,Vendor payment
TXN02356,2024-05-29,18894.07,outflow,Software subscription
TXN02357,2024-05-25,17644.18,outflow,Office supplies
TXN02358,2024-06-23,7446.96,outflow,Travel expense
TXN02359,2024-07-24,12277.14,outflow,Marketing expense
TXN02360,2024-10-23,28447.65,outflow,Insurance premium
TXN02361,2025-01-11,118951.31,outflow,Vendor payment
TXN02362,2025-01-30,8820.09,outflow,Rent payment
TXN02363,2025-04-20,22136.87,inflow,Subscription revenue
TXN02364,2024-05-31,9957.97,inflow,Subscription revenue
TXN02365,2024-05-03,4177.26,outflow,Salary payment
TXN02366,2025-08-17,145136.41,inflow,Project milestone payment
TXN02367,2025-10-28,43760.99,outflow,Insurance premium
TXN02368,2024-02-13,65135.94,outflow,Utility bill
TXN02369,2024-05-22,4888.9,outflow,Insurance premium
TXN02370,2024-10-10,88823.11,inflow,Invoice settlement
TXN02371,2025-01-01,121850.29,outflow,Travel expense
TXN02372,2024-08-03,94754.33,inflow,Project milestone payment
TXN02373,2025-06-21,63918.02,inflow,Client payment received
TXN02374,2024-06-27,11906.78,outflow,Utility bill
TXN02375,2025-11-02,91937.27,outflow,Utility bill
TXN02376,2025-04-15,13154.23,outflow,Software subscription
TXN02377,2024-10-12,42868.06,outflow,Marketing expense
TXN02378,2025-02-07,12853.91,inflow,Project milestone payment
TXN02379,2025-05-10,32984.59,inflow,Subscription revenue
TXN02380,2025-09-12,48112.64,outflow,Travel expense
TXN02381,2025-11-05,58996.2,outflow,Software subscription
TXN02382,2025-12-15,48040.31,inflow,Consulting fee
TXN02383,2024-12-22,160205.86,outflow,Vendor payment
TXN02384,2024-03-10,29443.55,inflow,Project milestone payment
TXN02385,2024-06-11,114196.73,inflow,Project milestone payment
TXN02386,2024-04-18,14044.53,outflow,Insurance premium
TXN02387,2024-11-27,10578.82,outflow,Office supplies
TXN02388,2024-04-17,18778.71,outflow,Software subscription
TXN02389,2025-01-28,5739.98,outflow,Vendor payment
TXN02390,2024-03-06,50061.54,inflow,Service fee collected
TXN02391,2024-04-27,40413.29,inflow,Project milestone payment
TXN02392,2024-03-15,67298.21,inflow,Service fee collected
TXN02393,2025-09-13,21781.36,outflow,Salary payment
TXN02394,2024-06-27,26949.37,inflow,Project milestone payment
TXN02395,2025-04-05,39190.52,inflow,Project milestone payment
TXN02396,2025-08-10,54395.15,outflow,Office supplies
TXN02397,2024-09-15,50022.35,outflow,Marketing expense
TXN02398,2024-08-18,130388.14,inflow,Invoice settlement
TXN02399,2025-03-20,3618.24,outflow,Office supplies
TXN02400,2024-03-29,51836.58,outflow,Rent payment
TXN02401,2024-07-27,72921.92,inflow,Invoice settlement
TXN02402,2024-01-06,281188.39,inflow,Subscription revenue
TXN02403,2025-08-04,14465.8,outflow,Rent payment
TXN02404,2024-12-14,34895.84,inflow,Project milestone payment
TXN02405,2025-10-19,35401.56,outflow,Office supplies
TXN02406,2024-07-31,3185.44,outflow,Insurance premium
TXN02407,2025-05-27,2350.09,inflow,Consulting fee
TXN02408,2025-07-26,28300.13,outflow,Rent payment
TXN02409,2025-03-25,11396.17,inflow,Subscription revenue
TXN02410,2024-03-13,7550.19,outflow,Software subscription
TXN02411,2025-06-13,62430.23,inflow,Client payment received
TXN02412,2025-05-25,7423.1,inflow,Consulting fee
TXN02413,2025-07-07,72980.9,inflow,Invoice settlement
TXN02414,2024-10-23,14318.44,outflow,Marketing expense
TXN02415,2025-02-03,10653.25,outflow,Rent payment
TXN02416,2024-06-10,29382.22,outflow,Rent payment
TXN02417,2025-07-01,8186.89,outflow,Travel expense
TXN02418,2025-09-17,88104.42,outflow,Vendor payment
TXN02419,2025-09-25,32685.8,inflow,Project milestone payment
TXN02420,2024-04-23,21715.62,outflow,Marketing expense
TXN02421,2025-10-30,88865.53,inflow,Service fee collected
TXN02422,2025-03-07,105977.12,inflow,Service fee collected
TXN02423,2024-03-01,21507.72,inflow,Consulting fee
TXN02424,2024-12-03,49813.98,outflow,Salary payment
TXN02425,2024-08-29,40189.88,outflow,Salary payment
TXN02426,2024-12-20,92608.37,outflow,Vendor payment
